ShipmentID,OriginCity,DestinationCity,DistanceKM,PackageWeightKG,PackageSize,TransportMode,DispatchTime,ScheduledDeliveryDays,TrafficCondition,WeatherCondition,OperationalDisruption,NumStops,DeliveryPartner,CustomerPriority,ActualDeliveryDays,DelayCategory
10906,Bangalore,Bangalore,411.8,5.83,Large,Sea,2024-01-12 22:00:00,7,Moderate,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10907,Hyderabad,Hyderabad,758.2,9.75,Oversize,Road,2024-06-29 09:00:00,6,Moderate,Foggy,None,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10908,Bangalore,Bangalore,936.1,8.44,Oversize,Rail,2024-12-01 00:00:00,3,Moderate,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10909,Bangalore,Hyderabad,1332.7,5.01,Oversize,Road,2024-11-13 01:00:00,7,Moderate,Clear,None,0,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10910,Mumbai,Chennai,482.9,4.43,Small,Road,2024-11-20 02:00:00,1,Heavy,Rainy,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10911,Mumbai,Delhi,664.4,10.06,Small,Air,2024-08-14 22:00:00,8,Moderate,Clear,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10912,Hyderabad,Kolkata,1305.7,2.22,Medium,Road,2024-05-24 20:00:00,9,Moderate,Stormy,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10913,Hyderabad,Hyderabad,261.0,11.08,Medium,Road,2024-09-08 13:00:00,2,Jam,Stormy,None,4,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10914,Kolkata,Delhi,1097.3,2.97,Medium,Road,2024-12-03 06:00:00,5,Clear,Clear,System Outage,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,Major Delay
10915,Hyderabad,Bangalore,829.2,0.5,Large,Rail,2024-01-20 08:00:00,9,Heavy,Clear,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10916,Delhi,Bangalore,615.0,1.76,Medium,Road,2024-08-24 11:00:00,8,Heavy,Clear,None,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10917,Hyderabad,Kolkata,665.4,3.86,Small,Road,2024-07-07 17:00:00,5,Heavy,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10918,Mumbai,Mumbai,694.1,1.94,Small,Road,2024-12-26 03:00:00,4,Clear,Foggy,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10919,Bangalore,Bangalore,827.7,1.89,Small,Sea,2024-03-30 09:00:00,7,Heavy,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10920,Delhi,Delhi,1033.6,0.5,Oversize,Air,2024-06-20 14:00:00,6,Moderate,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10921,Chennai,Hyderabad,703.6,9.04,Medium,Road,2024-09-04 17:00:00,4,Moderate,Rainy,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10922,Mumbai,Bangalore,826.7,6.35,Large,Road,2024-01-15 03:00:00,8,Clear,Clear,System Outage,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10923,Delhi,Mumbai,1147.0,0.5,Oversize,Air,2024-07-16 03:00:00,6,Clear,Clear,System Outage,1,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10924,Chennai,Bangalore,1273.1,8.98,Medium,Road,2024-03-29 06:00:00,9,Heavy,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10925,Hyderabad,Delhi,1030.9,1.43,Small,Road,2024-10-15 10:00:00,2,Clear,Stormy,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10926,Delhi,Kolkata,488.9,2.18,Medium,Rail,2024-07-18 15:00:00,6,Moderate,Rainy,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10927,Mumbai,Delhi,120.7,9.42,Large,Air,2024-03-31 08:00:00,2,Clear,Rainy,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10928,Chennai,Kolkata,815.8,6.66,Small,Air,2024-11-23 03:00:00,9,Heavy,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10929,Kolkata,Hyderabad,1493.5,3.01,Small,Road,2024-09-10 05:00:00,2,Moderate,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10930,Mumbai,Kolkata,370.4,4.45,Small,Road,2024-10-27 12:00:00,1,Clear,Clear,None,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10931,Kolkata,Hyderabad,1076.4,3.43,Medium,Rail,2024-08-06 09:00:00,7,Moderate,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10932,Hyderabad,Mumbai,598.6,0.5,Small,Road,2024-04-25 17:00:00,6,Clear,Foggy,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Cancelled
10933,Mumbai,Chennai,1065.1,7.97,Oversize,Road,2024-11-29 06:00:00,3,Jam,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10934,Delhi,Bangalore,771.2,1.13,Oversize,Road,2024-02-25 00:00:00,9,Clear,Clear,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10935,Chennai,Chennai,923.7,0.5,Medium,Rail,2024-08-30 08:00:00,1,Moderate,Clear,None,3,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10936,Bangalore,Chennai,908.7,0.5,Large,Rail,2024-06-24 01:00:00,8,Clear,Clear,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10937,Kolkata,Kolkata,892.5,2.09,Large,Air,2024-10-23 22:00:00,8,Clear,Rainy,Vehicle Breakdown,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10938,Kolkata,Kolkata,731.8,6.48,Small,Rail,2024-04-06 15:00:00,2,Heavy,Clear,None,0,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10939,Delhi,Delhi,938.6,5.29,Medium,Rail,2024-12-23 04:00:00,9,Moderate,Rainy,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10940,Chennai,Kolkata,487.5,6.21,Oversize,Road,2024-07-11 15:00:00,5,Moderate,Clear,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10941,Delhi,Hyderabad,563.4,7.7,Large,Rail,2024-07-27 01:00:00,6,Clear,Rainy,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10942,Kolkata,Bangalore,758.1,6.51,Oversize,Road,2024-09-18 08:00:00,2,Heavy,Clear,Vehicle Breakdown,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10943,Mumbai,Bangalore,259.5,0.5,Large,Road,2024-01-06 15:00:00,9,Clear,Clear,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10944,Hyderabad,Bangalore,1281.5,6.4,Oversize,Rail,2024-03-02 06:00:00,7,Clear,Stormy,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,Cancelled
10945,Mumbai,Hyderabad,939.2,8.45,Large,Air,2024-01-20 10:00:00,2,Clear,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10946,Mumbai,Hyderabad,1044.2,0.5,Medium,Road,2024-11-01 12:00:00,2,Heavy,Clear,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10947,Kolkata,Mumbai,1343.5,0.88,Medium,Air,2024-01-19 09:00:00,5,Moderate,Foggy,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10948,Bangalore,Mumbai,1392.8,4.36,Small,Sea,2024-09-04 17:00:00,7,Heavy,Clear,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,Cancelled
10949,Mumbai,Delhi,928.1,2.84,Oversize,Rail,2024-07-22 09:00:00,2,Clear,Rainy,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10950,Kolkata,Bangalore,306.1,8.4,Medium,Rail,2024-06-19 05:00:00,1,Clear,Rainy,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10951,Hyderabad,Kolkata,390.3,14.82,Small,Road,2024-07-27 08:00:00,4,Moderate,Stormy,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10952,Delhi,Hyderabad,662.6,0.62,Oversize,Rail,2024-11-13 23:00:00,5,Clear,Clear,None,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10953,Mumbai,Chennai,478.6,9.91,Small,Air,2024-04-13 16:00:00,7,Clear,Rainy,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10954,Bangalore,Kolkata,971.6,4.95,Medium,Road,2024-11-09 04:00:00,7,Heavy,Foggy,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10955,Chennai,Hyderabad,633.5,7.19,Oversize,Sea,2024-12-02 11:00:00,3,Moderate,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10956,Delhi,Kolkata,696.5,1.66,Medium,Rail,2024-04-04 03:00:00,2,Clear,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10957,Hyderabad,Chennai,737.4,3.33,Large,Road,2024-07-04 13:00:00,2,Moderate,Clear,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10958,Bangalore,Delhi,499.3,4.34,Medium,Rail,2024-07-17 19:00:00,5,Moderate,Clear,None,2,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10959,Chennai,Kolkata,537.9,3.21,Small,Rail,2024-03-27 19:00:00,7,Clear,Rainy,None,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10960,Bangalore,Chennai,846.4,3.95,Oversize,Rail,2024-02-26 08:00:00,7,Heavy,Clear,None,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10961,Mumbai,Bangalore,999.8,9.84,Oversize,Road,2024-12-27 10:00:00,9,Moderate,Rainy,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10962,Chennai,Bangalore,875.0,4.88,Medium,Rail,2024-08-06 19:00:00,6,Clear,Clear,None,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10963,Chennai,Bangalore,730.3,0.51,Large,Air,2024-03-02 18:00:00,4,Clear,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10964,Delhi,Delhi,287.0,6.72,Medium,Sea,2024-05-13 18:00:00,1,Heavy,Clear,None,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10965,Bangalore,Chennai,1534.7,6.35,Oversize,Air,2024-11-21 09:00:00,4,Moderate,Rainy,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10966,Hyderabad,Chennai,867.6,6.58,Small,Road,2024-04-25 01:00:00,5,Clear,Rainy,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10967,Bangalore,Kolkata,677.5,10.75,Small,Road,2024-04-22 19:00:00,7,Heavy,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10968,Kolkata,Chennai,721.6,8.44,Small,Road,2024-08-11 06:00:00,6,Clear,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Cancelled
10969,Chennai,Bangalore,741.8,9.96,Small,Air,2024-01-15 14:00:00,4,Moderate,Rainy,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10970,Chennai,Hyderabad,1237.0,8.16,Large,Road,2024-09-03 13:00:00,5,Heavy,Clear,None,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10971,Chennai,Kolkata,787.9,0.5,Oversize,Road,2024-03-08 09:00:00,7,Moderate,Clear,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10972,Hyderabad,Kolkata,706.4,9.5,Small,Rail,2024-01-20 14:00:00,3,Clear,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10973,Delhi,Chennai,356.0,1.66,Small,Road,2024-11-20 09:00:00,7,Clear,Clear,None,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10974,Hyderabad,Kolkata,936.2,7.56,Small,Sea,2024-08-08 20:00:00,4,Moderate,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10975,Kolkata,Delhi,603.1,8.13,Oversize,Sea,2024-07-22 09:00:00,9,Clear,Clear,Vehicle Breakdown,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10976,Chennai,Chennai,1432.4,3.63,Medium,Rail,2024-07-18 22:00:00,3,Moderate,Rainy,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10977,Mumbai,Delhi,995.1,2.86,Small,Road,2024-05-01 15:00:00,2,Clear,Rainy,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10978,Hyderabad,Hyderabad,647.0,8.51,Large,Road,2024-06-28 10:00:00,5,Heavy,Clear,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10979,Chennai,Chennai,722.7,1.98,Oversize,Rail,2024-08-08 08:00:00,5,Heavy,Clear,None,4,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10980,Mumbai,Mumbai,491.2,0.7,Oversize,Rail,2024-11-23 17:00:00,9,Clear,Clear,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10981,Mumbai,Hyderabad,1199.5,3.99,Oversize,Road,2024-09-15 18:00:00,8,Clear,Clear,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10982,Chennai,Delhi,1092.5,10.8,Large,Road,2024-01-30 08:00:00,3,Moderate,Clear,Vehicle Breakdown,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10983,Chennai,Kolkata,937.2,4.42,Small,Sea,2024-09-20 23:00:00,5,Clear,Foggy,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10984,Bangalore,Delhi,766.7,5.49,Large,Road,2024-01-06 08:00:00,2,Heavy,Rainy,None,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10985,Kolkata,Hyderabad,453.0,5.17,Large,Road,2024-06-08 13:00:00,2,Clear,Foggy,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10986,Bangalore,Hyderabad,1106.8,3.16,Oversize,Sea,2024-04-02 09:00:00,8,Moderate,Clear,Strike,0,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10987,Bangalore,Mumbai,1011.2,5.0,Large,Rail,2024-03-05 21:00:00,6,Heavy,Clear,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10988,Chennai,Chennai,372.3,5.8,Large,Road,2024-04-25 01:00:00,6,Clear,Rainy,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10989,Hyderabad,Mumbai,892.0,4.0,Medium,Road,2024-07-11 14:00:00,1,Heavy,Foggy,None,4,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10990,Hyderabad,Mumbai,779.5,5.67,Large,Air,2024-03-24 17:00:00,1,Moderate,Stormy,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10991,Delhi,Bangalore,857.2,1.74,Large,Rail,2024-12-20 15:00:00,5,Clear,Clear,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10992,Bangalore,Chennai,69.4,3.92,Oversize,Air,2024-09-22 16:00:00,5,Moderate,Rainy,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10993,Bangalore,Kolkata,711.8,6.74,Medium,Road,2024-12-13 21:00:00,4,Moderate,Stormy,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10994,Bangalore,Delhi,956.0,7.31,Oversize,Road,2024-11-16 10:00:00,5,Moderate,Clear,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10995,Delhi,Chennai,1041.9,9.7,Large,Road,2024-07-02 11:00:00,5,Clear,Clear,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10996,Kolkata,Hyderabad,328.5,1.92,Small,Road,2024-11-20 12:00:00,4,Clear,Clear,None,1,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10997,Delhi,Kolkata,1239.0,8.34,Small,Rail,2024-03-10 07:00:00,8,Moderate,Foggy,Strike,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10998,Mumbai,Hyderabad,519.4,0.5,Large,Rail,2024-09-11 19:00:00,1,Clear,Clear,None,1,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10999,Bangalore,Kolkata,572.6,12.89,Oversize,Road,2024-12-25 12:00:00,4,Jam,Rainy,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
11000,Delhi,Hyderabad,942.7,4.14,Medium,Road,2024-01-24 12:00:00,1,Moderate,Clear,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
